YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NPROPNAME,THER_CLASS,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED ,YEARLY_PCT_CHANGE_COST_PER_SCRIPT, TOTAL_COST_RANK , COST_PER_USER_RANK , COST_PER_SCRIPT_RANK , COST_PER_DAYS_SUPPLY_RANK , COST_PER_UNIT_DISPENSED_RANK , TOTAL_SCRIPTS_FILLED_RANK , YEARLY_PCT_CHANGE_COST_PER_SCRIPT_RANK , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM,PCT_TOTAL_PHARM_SPENDING,PCT_SCRIPTS_0_18,PCT_SCRIPTS_19_44,PCT_SCRIPTS_45_64,PCT_SCRIPTS_65_PLUS,PCT_SCRIPTS_FEMALE,PCT_SCRIPTS_MALE,PCT_URBAN_CORE,PCT_SUBURBAN,PCT_MICROPOLITAN,PCT_RURAL_SMALLTOWN
2018,Drug, 516 ,"BRIMONIDINE TARTRATE,TIMOLOL MALEATE",Topical Products,Minnesota Health Care Programs, 116 ,"$91,223.35",$786.41,$176.79,$6.80,$32.99, 516 ,8.5%, 611 , 312 , 377 , 426 , 176 , 725 , 297 , 25.0 , 26.0 , 6.0 , 5.0 , 5.4 , 1.4 ,$162.63,$165.23,$55.90,"$85,258.67",$0.00,$3.66,$6.36,"$1,889.68",$167.90,$176.79,$44.25,"$91,223.35",0.0016%,,,,,51.4%,48.6%,66.5%,5.2%,11.4%,16.9%
2018,Drug," 1,735 ",BRINZOLAMIDE,Topical Products,Commercial, 627 ,"$663,007.80","$1,057.43",$382.14,$7.37,$25.41," 1,735 ",13.0%, 384 , 376 , 377 , 519 , 276 , 558 , 244 , 45.0 , 51.9 , 24.3 , 10.0 , 15.0 , 8.1 ,$247.97,$273.47,$165.53,"$474,467.72",$68.41,$81.23,$86.04,"$140,936.53",$292.83,$382.14,$179.91,"$663,007.80",0.0120%,2.2%,4.1%,34.0%,59.6%,52.2%,47.8%,65.6%,9.2%,12.9%,12.3%
2018,Drug," 6,079 ",BRINZOLAMIDE,Topical Products,Medicare," 1,941 ","$2,153,842.10","$1,109.66",$354.31,$7.08,$28.53," 6,079 ",7.5%, 200 , 369 , 350 , 470 , 229 , 343 , 270 , 45.0 , 50.0 , 23.2 , 10.0 , 12.4 , 5.8 ,$244.10,$256.78,$132.65,"$1,560,939.45",$68.43,$91.22,$96.26,"$554,527.89",$295.66,$354.31,$140.63,"$2,153,842.10",0.0389%,0.0%,0.5%,5.1%,94.5%,64.2%,35.8%,55.1%,9.2%,13.3%,22.4%
2018,Drug, 332 ,BRINZOLAMIDE,Topical Products,Minnesota Health Care Programs, 101 ,"$96,600.84",$956.44,$290.97,$9.26,$28.84, 332 ,3.8%, 599 , 277 , 296 , 366 , 189 , 805 , 474 , 30.0 , 31.4 , 5.6 , 10.0 , 10.1 , 0.7 ,$289.80,$275.60,$58.02,"$91,500.45",$0.00,$3.40,$5.96,"$1,128.71",$294.90,$290.97,$28.12,"$96,600.84",0.0017%,13.6%,17.5%,55.7%,13.3%,49.7%,50.3%,,,,
2018,Drug," 1,130 ","BRINZOLAMIDE,BRIMONIDINE TARTRATE",Topical Products,Commercial, 336 ,"$225,690.70",$671.70,$199.73,$4.49,$17.10," 1,130 ",12.7%, 601 , 480 , 521 , 626 , 329 , 624 , 252 , 30.0 , 44.5 , 22.4 , 8.0 , 11.7 , 7.5 ,$119.68,$127.19,$96.62,"$143,728.51",$46.32,$64.57,$74.49,"$72,966.51",$154.83,$199.73,$108.52,"$225,690.70",0.0041%,1.2%,4.3%,45.0%,49.5%,43.3%,56.7%,72.7%,7.9%,7.8%,11.6%
2018,Drug," 3,923 ","BRINZOLAMIDE,BRIMONIDINE TARTRATE",Topical Products,Medicare, 967 ,"$748,243.40",$773.78,$190.73,$4.53,$19.09," 3,923 ",7.6%, 368 , 435 , 469 , 559 , 281 , 412 , 264 , 30.0 , 42.1 , 21.4 , 8.0 , 10.0 , 5.4 ,$124.81,$128.82,$87.92,"$505,345.16",$47.00,$60.56,$56.98,"$237,573.91",$156.25,$190.73,$91.96,"$748,243.40",0.0135%,0.0%,0.4%,2.8%,96.8%,64.3%,35.7%,53.4%,6.4%,19.0%,21.2%
2018,Drug, 140 ,"BRINZOLAMIDE,BRIMONIDINE TARTRATE",Topical Products,Minnesota Health Care Programs, 32 ,"$21,944.45",$685.76,$156.75,$5.15,$19.18, 140 ,7.4%, 858 , 332 , 397 , 478 , 234 , 957 , 342 , 30.0 , 30.4 , 4.0 , 8.0 , 8.2 , 1.2 ,$151.08,$147.90,$16.27,"$20,705.80",$3.00,$2.99,$5.23,$419.11,$153.27,$156.75,$23.22,"$21,944.45",0.0004%,,,,,50.7%,49.3%,,,,
2018,Drug, 442 ,BRIVARACETAM,Neuromuscular Drugs,Commercial, 83 ,"$751,191.04","$9,050.49","$1,699.53",$50.23,$17.89, 442 ,8.0%, 358 , 123 , 144 , 175 , 320 , 823 , 365 , 30.0 , 33.8 , 16.1 , 75.0 , 95.0 , 54.0 ,"$1,112.72","$1,579.91",$971.69,"$698,318.85",$0.00,$96.70,$257.91,"$42,739.55","$1,310.40","$1,699.53",$951.91,"$751,191.04",0.0136%,22.9%,52.7%,17.6%,6.8%,62.0%,38.0%,80.1%,8.8%,2.9%,8.1%
2018,Drug, 558 ,BRIVARACETAM,Neuromuscular Drugs,Medicare, 73 ,"$743,015.84","$10,178.30","$1,331.57",$45.85,$17.65, 558 ,1.4%, 369 , 116 , 134 , 167 , 289 , 769 , 554 , 30.0 , 29.0 , 8.6 , 60.0 , 75.5 , 48.0 ,"$1,114.33","$1,294.20",$742.13,"$722,164.64",$0.00,$16.88,$69.03,"$9,417.69","$1,117.27","$1,331.57",$738.18,"$743,015.84",0.0134%,0.0%,34.4%,46.4%,19.2%,57.5%,42.5%,80.5%,7.5%,7.3%,4.7%
2018,Drug, 797 ,BRIVARACETAM,Neuromuscular Drugs,Minnesota Health Care Programs, 120 ,"$967,685.62","$8,064.05","$1,214.16",$42.39,$12.98, 797 ,14.8%, 202 , 88 , 104 , 140 , 280 , 650 , 165 , 30.0 , 28.6 , 4.5 , 60.0 , 93.5 , 81.6 ,"$1,047.53",$951.10,$659.96,"$758,028.46",$0.00,$2.03,$6.36,"$1,619.09","$1,069.47","$1,214.16",$595.11,"$967,685.62",0.0175%,30.4%,60.4%,9.3%,0.0%,55.5%,44.5%,68.9%,6.4%,12.7%,12.0%
2018,Drug," 1,078 ",BROMFENAC SODIUM (OPHTH),Topical Products,Commercial, 605 ,"$277,421.43",$458.55,$257.35,$8.64,$73.76," 1,078 ",20.0%, 557 , 554 , 471 , 485 , 174 , 633 , 122 , 30.0 , 29.8 , 16.1 , 3.0 , 3.5 , 2.2 ,$185.00,$190.05,$133.16,"$204,877.17",$40.00,$58.88,$73.87,"$63,467.45",$254.80,$257.35,$134.35,"$277,421.43",0.0050%,,,,,55.8%,44.2%,79.3%,12.5%,3.7%,4.5%
2018,Drug," 1,738 ",BROMFENAC SODIUM (OPHTH),Topical Products,Medicare, 911 ,"$435,958.96",$478.55,$250.84,$8.38,$73.25," 1,738 ",11.9%, 480 , 526 , 419 , 435 , 149 , 565 , 155 , 30.0 , 29.9 , 16.7 , 3.0 , 3.4 , 1.9 ,$197.64,$182.69,$105.50,"$317,513.65",$40.81,$63.17,$72.36,"$109,781.70",$256.96,$250.84,$112.89,"$435,958.96",0.0079%,,,,,63.8%,36.2%,76.3%,7.5%,5.1%,11.1%
2018,Drug, 52 ,BROMFENAC SODIUM (OPHTH),Topical Products,Minnesota Health Care Programs, 34 ,"$9,291.79",$273.29,$178.69,$8.03,$78.41, 52 ,-2.2%, 969 , 478 , 374 , 391 , 111 ," 1,102 ", 705 , 25.5 , 22.3 , 8.1 , 2.0 , 2.3 , 0.7 ,$167.19,$168.52,$72.06,"$8,762.81",$1.00,$3.28,$5.41,$170.57,$168.19,$178.69,$66.12,"$9,291.79",0.0002%,0.0%,25.0%,53.8%,21.2%,57.7%,42.3%,,,,
2018,Drug, 666 ,BROMOCRIPTINE MESYLATE,Neuromuscular Drugs,Commercial, 177 ,"$161,693.18",$913.52,$242.78,$4.55,$2.64, 666 ,-4.0%, 685 , 411 , 482 , 623 , 657 , 742 , 866 , 30.0 , 53.4 , 29.4 , 60.0 , 92.1 , 113.8 ,$93.59,$193.58,$303.15,"$128,926.91",$16.00,$46.26,$91.60,"$30,807.49",$136.65,$242.78,$333.12,"$161,693.18",0.0029%,1.7%,45.2%,47.0%,6.2%,74.6%,25.4%,65.3%,16.5%,9.2%,9.0%
2018,Drug, 704 ,BROMOCRIPTINE MESYLATE,Neuromuscular Drugs,Medicare, 131 ,"$223,740.28","$1,707.94",$317.81,$7.09,$3.13, 704 ,-17.3%, 596 , 311 , 372 , 469 , 554 , 738 ," 1,082 ", 30.0 , 44.8 , 30.2 , 60.0 , 101.4 , 95.8 ,$163.69,$260.09,$287.24,"$183,101.11",$1.25,$53.02,$96.79,"$37,325.24",$198.03,$317.81,$323.90,"$223,740.28",0.0040%,0.0%,21.4%,30.7%,47.9%,44.9%,55.1%,48.3%,8.0%,23.4%,20.3%
2018,Drug, 612 ,BROMOCRIPTINE MESYLATE,Neuromuscular Drugs,Minnesota Health Care Programs, 114 ,"$116,507.76","$1,022.00",$190.37,$6.50,$2.88, 612 ,3.8%, 557 , 264 , 361 , 434 , 502 , 696 , 473 , 30.0 , 29.3 , 7.7 , 56.0 , 66.2 , 58.8 ,$90.60,$178.31,$163.68,"$109,127.26",$0.00,$4.53,$25.23,"$2,772.70",$142.35,$190.37,$170.27,"$116,507.76",0.0021%,,,,,64.1%,35.9%,63.7%,6.9%,9.3%,20.1%
2018,Drug, 17 ,"BROMPHENIRAMINE, PHENYLEPH",Respiratory Agents,Minnesota Health Care Programs, 16 ,$56.62,$3.54,$3.33,$0.39,$0.03, 17 ,-18.2%," 1,226 "," 1,223 "," 1,198 "," 1,039 "," 1,201 "," 1,210 "," 1,051 ", 8.0 , 8.6 , 5.1 , 118.0 , 124.9 , 28.6 ,$2.71,$3.27,$1.08,$55.62,$0.00,$0.06,$0.24,$1.00,$2.71,$3.33,$1.25,$56.62,0.0000%,,,,,,,,,,
2018,Drug," 4,302 ",BUDESONIDE,Endocrine and Metabolic Drugs,Commercial," 1,587 ","$3,296,302.70","$2,077.07",$766.23,$19.51,$8.68," 4,302 ",-16.0%, 126 , 277 , 243 , 297 , 431 , 395 ," 1,163 ", 30.0 , 39.3 , 22.2 , 90.0 , 88.3 , 59.0 ,$476.05,$690.40,$672.98,"$2,970,084.31",$14.00,$70.97,$186.01,"$305,313.96",$576.05,$766.23,$674.62,"$3,296,302.70",0.0596%,7.0%,25.0%,49.9%,18.0%,68.1%,31.9%,63.2%,11.8%,10.8%,14.2%
2018,Drug," 5,668 ",BUDESONIDE,Endocrine and Metabolic Drugs,Medicare," 1,504 ","$3,094,562.75","$2,057.56",$545.97,$16.61,$7.82," 5,668 ",-25.8%, 154 , 274 , 261 , 292 , 414 , 354 ," 1,139 ", 30.0 , 32.9 , 19.1 , 60.0 , 69.8 , 49.1 ,$301.17,$410.45,$386.05,"$2,326,435.50",$63.77,$131.09,$169.18,"$743,043.10",$415.23,$545.97,$447.43,"$3,094,562.75",0.0559%,0.0%,3.1%,10.5%,86.4%,78.9%,21.1%,59.7%,9.1%,11.3%,19.9%
2018,Drug," 1,408 ",BUDESONIDE,Endocrine and Metabolic Drugs,Minnesota Health Care Programs, 468 ,"$673,647.14","$1,439.42",$478.44,$16.62,$6.82," 1,408 ",-30.5%, 246 , 233 , 189 , 253 , 379 , 552 ," 1,113 ", 30.0 , 28.8 , 4.3 , 90.0 , 70.2 , 26.5 ,$388.25,$448.75,$377.94,"$631,840.36",$1.00,$4.09,$28.23,"$5,758.76",$404.47,$478.44,$393.49,"$673,647.14",0.0122%,7.5%,37.6%,54.0%,0.9%,69.7%,30.3%,48.2%,14.4%,18.0%,19.3%
2018,Drug, 20 ,BUDESONIDE (BULK),Miscellaneous Products,Commercial, 11 ,"$2,173.80",$197.62,$108.69,$3.49,$1.75, 20 ,33.7%," 1,267 ", 721 , 655 , 687 , 726 ," 1,359 ", 59 , 30.0 , 31.1 , 4.8 , 60.0 , 62.2 , 9.6 ,$94.90,$78.37,$57.99,"$1,567.34",$27.55,$30.32,$38.13,$606.46,$120.65,$108.69,$38.26,"$2,173.80",0.0000%,,,,,,,,,,
2018,Drug," 21,305 ",BUDESONIDE (INHALATION),Respiratory Agents,Commercial," 8,291 ","$6,130,326.35",$739.40,$287.74,$8.51,$3.21," 21,305 ",-9.3%, 73 , 454 , 444 , 487 , 626 , 168 ," 1,033 ", 30.0 , 33.8 , 21.2 , 60.0 , 89.6 , 91.8 ,$186.12,$243.18,$254.92,"$5,180,890.74",$12.00,$35.64,$71.79,"$759,371.05",$227.53,$287.74,$264.66,"$6,130,326.35",0.1108%,43.8%,16.2%,28.6%,11.4%,47.7%,52.3%,65.7%,13.2%,8.6%,12.4%
2018,Drug," 21,492 ",BUDESONIDE (INHALATION),Respiratory Agents,Medicare," 4,639 ","$7,017,786.27","$1,512.78",$326.53,$10.40,$3.49," 21,492 ",-11.3%, 68 , 331 , 367 , 402 , 540 , 192 ," 1,016 ", 30.0 , 31.4 , 20.0 , 60.0 , 93.5 , 83.9 ,$219.18,$278.02,$240.70,"$5,975,301.37",$0.00,$37.66,$68.90,"$809,363.85",$251.21,$326.53,$263.45,"$7,017,786.27",0.1268%,0.0%,2.6%,8.9%,88.5%,61.3%,38.7%,41.2%,9.8%,16.6%,32.4%
2018,Drug," 19,053 ",BUDESONIDE (INHALATION),Respiratory Agents,Minnesota Health Care Programs," 7,537 ","$6,572,584.81",$872.04,$344.96,$13.65,$3.69," 19,053 ",-11.4%, 34 , 295 , 265 , 291 , 457 , 153 , 953 , 30.0 , 25.3 , 7.4 , 120.0 , 93.5 , 46.5 ,$236.17,$320.74,$295.23,"$6,110,984.55",$0.00,$2.55,$26.53,"$48,572.21",$245.98,$344.96,$298.51,"$6,572,584.81",0.1188%,72.5%,14.0%,12.2%,1.3%,42.6%,57.4%,63.5%,9.0%,10.6%,16.8%
2018,Drug, 85 ,BUDESONIDE (INTRARECTAL),Topical Products,Commercial, 47 ,"$63,301.86","$1,346.85",$744.73,$33.83,$8.92, 85 ,34.4%, 876 , 335 , 248 , 221 , 425 ," 1,167 ", 53 , 21.0 , 22.0 , 9.1 , 67.0 , 83.5 , 43.6 ,$586.44,$626.21,$435.27,"$53,228.00",$50.00,$118.10,$170.16,"$10,038.75",$600.20,$744.73,$382.19,"$63,301.86",0.0011%,,,,,54.1%,45.9%,,,,
2018,Drug, 17 ,BUDESONIDE (NASAL),Respiratory Agents,Commercial, 12 ,$292.55,$24.38,$17.21,$0.34,$1.62, 17 ,-52.9%," 1,359 "," 1,197 "," 1,121 "," 1,236 ", 736 ," 1,369 "," 1,311 ", 30.0 , 51.2 , 39.4 , 8.0 , 10.6 , 5.8 ,$5.31,$7.55,$7.10,$128.34,$5.00,$9.66,$11.65,$164.21,$15.08,$17.21,$8.11,$292.55,0.0000%,,,,,,,,,,
2018,Drug, 100 ,BUDESONIDE (NASAL),Respiratory Agents,Minnesota Health Care Programs, 56 ,"$1,339.12",$23.91,$13.39,$0.45,$1.62, 100 ,-9.7%," 1,136 "," 1,026 ", 936 ," 1,004 ", 569 ," 1,012 ", 920 , 30.0 , 29.8 , 1.7 , 8.4 , 8.2 , 0.2 ,$12.04,$12.34,$2.34,"$1,233.64",$0.00,$1.05,$1.91,$105.48,$12.72,$13.39,$1.51,"$1,339.12",0.0000%,,,,,76.0%,24.0%,,,,
2018,Drug," 28,759 ","BUDESONIDE,FORMOTEROL FUMARATE DIHYDRATE",Respiratory Agents,Commercial," 7,904 ","$11,528,660.74","$1,458.59",$400.87,$10.02,$29.14," 28,759 ",7.9%, 42 , 324 , 370 , 455 , 260 , 137 , 371 , 30.0 , 40.0 , 21.7 , 10.0 , 13.8 , 8.4 ,$274.51,$292.30,$224.16,"$8,406,389.21",$50.00,$102.78,$155.63,"$2,955,729.62",$331.46,$400.87,$226.67,"$11,528,660.74",0.2084%,10.1%,21.2%,50.8%,17.9%,53.7%,46.3%,56.5%,12.3%,12.6%,18.7%
2018,Drug," 57,641 ","BUDESONIDE,FORMOTEROL FUMARATE DIHYDRATE",Respiratory Agents,Medicare," 13,012 ","$24,535,350.12","$1,885.59",$425.66,$10.77,$31.77," 57,641 ",9.1%, 17 , 290 , 315 , 394 , 218 , 99 , 207 , 30.0 , 39.5 , 21.4 , 10.0 , 13.4 , 8.1 ,$303.72,$354.65,$209.03,"$20,442,554.94",$35.00,$67.12,$99.52,"$3,868,710.50",$336.92,$425.66,$228.27,"$24,535,350.12",0.4434%,0.0%,3.4%,19.7%,76.8%,59.7%,40.3%,48.6%,10.1%,16.1%,25.2%
2018,Drug," 27,064 ","BUDESONIDE,FORMOTEROL FUMARATE DIHYDRATE",Respiratory Agents,Minnesota Health Care Programs," 6,645 ","$8,690,332.48","$1,307.80",$321.10,$10.63,$31.97," 27,064 ",6.1%, 26 , 242 , 282 , 352 , 180 , 120 , 393 , 30.0 , 30.2 , 3.5 , 10.0 , 10.0 , 1.0 ,$327.38,$310.80,$55.95,"$8,411,601.12",$0.00,$2.69,$10.01,"$72,917.85",$329.15,$321.10,$38.70,"$8,690,332.48",0.1571%,19.1%,21.7%,56.9%,2.3%,56.4%,43.6%,54.8%,8.9%,14.4%,22.0%
2018,Drug," 5,067 ",BUMETANIDE,Cardiovascular Agents,Commercial," 1,326 ","$357,327.33",$269.48,$70.52,$1.46,$0.68," 5,067 ",2.3%, 505 , 657 , 769 , 885 , 918 , 364 , 596 , 30.0 , 48.2 , 30.4 , 60.0 , 103.6 , 108.2 ,$29.93,$51.08,$65.73,"$258,817.39",$5.00,$12.90,$23.84,"$65,356.03",$45.60,$70.52,$83.10,"$357,327.33",0.0065%,0.4%,4.0%,40.0%,55.6%,51.4%,48.6%,68.7%,11.9%,6.2%,13.2%
2018,Drug," 28,402 ",BUMETANIDE,Cardiovascular Agents,Medicare," 5,766 ","$2,147,093.46",$372.37,$75.60,$1.74,$0.91," 28,402 ",1.8%, 201 , 576 , 670 , 763 , 763 , 161 , 529 , 30.0 , 43.4 , 29.8 , 60.0 , 83.4 , 86.1 ,$35.55,$57.72,$70.53,"$1,639,362.36",$5.00,$16.81,$29.38,"$477,304.82",$50.99,$75.60,$77.63,"$2,147,093.46",0.0388%,0.0%,1.2%,11.5%,87.4%,60.1%,39.9%,59.6%,10.5%,9.4%,20.5%
2018,Drug," 4,285 ",BUMETANIDE,Cardiovascular Agents,Minnesota Health Care Programs, 705 ,"$204,386.75",$289.91,$47.70,$1.70,$0.76," 4,285 ",-1.4%, 449 , 465 , 621 , 689 , 708 , 361 , 669 , 30.0 , 28.1 , 6.4 , 60.0 , 62.4 , 46.8 ,$35.63,$46.53,$39.06,"$199,399.61",$0.00,$0.96,$5.62,"$4,094.10",$36.20,$47.70,$39.13,"$204,386.75",0.0037%,2.4%,16.7%,73.4%,7.5%,46.7%,53.3%,74.3%,8.2%,6.2%,11.3%
2018,Drug, 695 ,BUPRENORPHINE,Analgesics and Anesthetics,Commercial, 138 ,"$260,689.13","$1,889.05",$375.09,$13.46,$89.68, 695 ,-18.7%, 572 , 293 , 383 , 386 , 153 , 734 ," 1,205 ", 28.0 , 27.9 , 7.1 , 4.0 , 4.2 , 1.3 ,$286.23,$339.46,$199.14,"$235,922.09",$10.00,$35.63,$82.77,"$24,762.81",$326.29,$375.09,$199.38,"$260,689.13",0.0047%,0.0%,31.4%,62.4%,6.2%,64.7%,35.3%,65.3%,20.4%,4.5%,9.8%
2018,Drug," 1,507 ",BUPRENORPHINE,Analgesics and Anesthetics,Medicare, 316 ,"$648,172.27","$2,051.18",$430.11,$14.95,$100.48," 1,507 ",-7.8%, 399 , 276 , 311 , 314 , 117 , 583 , 921 , 28.0 , 28.8 , 7.9 , 4.0 , 4.3 , 1.4 ,$341.37,$376.26,$209.36,"$567,021.32",$3.70,$53.50,$99.78,"$80,619.46",$399.34,$430.11,$214.16,"$648,172.27",0.0117%,0.0%,10.7%,31.7%,57.6%,73.9%,26.1%,67.8%,7.9%,6.1%,18.2%
2018,Drug, 784 ,BUPRENORPHINE,Analgesics and Anesthetics,Minnesota Health Care Programs, 194 ,"$333,843.51","$1,720.84",$425.82,$15.73,$108.18, 784 ,-6.3%, 361 , 213 , 209 , 265 , 89 , 655 , 833 , 28.0 , 27.1 , 5.3 , 4.0 , 3.9 , 0.8 ,$408.66,$416.01,$188.48,"$326,152.03",$0.00,$1.16,$3.13,$912.60,$414.38,$425.82,$186.01,"$333,843.51",0.0060%,,,,,67.1%,32.9%,67.9%,12.4%,3.3%,16.5%
2018,Drug," 2,538 ",BUPRENORPHINE HCL,Analgesics and Anesthetics,Commercial, 405 ,"$485,120.51","$1,197.83",$191.14,$7.81,$3.02," 2,538 ",65.5%, 446 , 357 , 530 , 507 , 638 , 474 , 17 , 30.0 , 24.5 , 11.2 , 60.0 , 63.3 , 48.2 ,$62.09,$154.60,$219.37,"$392,362.20",$12.45,$36.51,$65.57,"$92,666.42",$103.82,$191.14,$227.13,"$485,120.51",0.0088%,,,,,48.9%,51.1%,63.0%,13.7%,6.3%,17.1%
2018,Drug," 2,189 ",BUPRENORPHINE HCL,Analgesics and Anesthetics,Medicare, 415 ,"$684,761.01","$1,650.03",$312.82,$12.20,$5.36," 2,189 ",54.0%, 387 , 313 , 374 , 369 , 481 , 522 , 14 , 30.0 , 25.6 , 10.0 , 60.0 , 58.4 , 34.4 ,$192.41,$275.55,$263.70,"$603,171.25",$3.70,$36.71,$80.89,"$80,353.80",$240.95,$312.82,$274.76,"$684,761.01",0.0124%,0.0%,11.7%,55.6%,32.7%,59.4%,40.6%,62.3%,11.7%,7.2%,18.8%
2018,Drug," 4,689 ",BUPRENORPHINE HCL,Analgesics and Anesthetics,Minnesota Health Care Programs, 685 ,"$621,411.82",$907.17,$132.53,$6.47,$2.57," 4,689 ",24.6%, 262 , 289 , 420 , 436 , 516 , 344 , 92 , 28.0 , 20.5 , 10.3 , 45.0 , 51.5 , 32.6 ,$84.50,$129.65,$149.01,"$607,932.55",$0.00,$0.67,$1.82,"$3,155.14",$87.07,$132.53,$150.23,"$621,411.82",0.0112%,,,,,70.8%,29.2%,57.8%,9.1%,12.7%,20.4%
2018,Drug," 15,406 ","BUPRENORPHINE HCL,NALOXONE HCL DIHYDRATE",Analgesics and Anesthetics,Commercial," 1,683 ","$5,185,415.89","$3,081.06",$336.58,$14.82,$7.23," 15,406 ",2.0%, 88 , 221 , 409 , 363 , 473 , 204 , 606 , 30.0 , 22.7 , 10.5 , 42.0 , 46.5 , 30.8 ,$213.17,$279.76,$254.97,"$4,310,000.29",$25.00,$56.11,$96.18,"$864,503.88",$255.22,$336.58,$254.14,"$5,185,415.89",0.0937%,0.1%,68.2%,30.1%,1.6%,36.4%,63.6%,68.0%,13.9%,6.9%,11.2%
2018,Drug," 8,765 ","BUPRENORPHINE HCL,NALOXONE HCL DIHYDRATE",Analgesics and Anesthetics,Medicare, 874 ,"$3,100,442.02","$3,547.42",$353.73,$16.61,$7.49," 8,765 ",-8.6%, 153 , 198 , 352 , 291 , 421 , 290 , 950 , 28.0 , 21.3 , 10.9 , 42.0 , 47.2 , 33.3 ,$238.96,$327.28,$276.09,"$2,868,652.17",$3.35,$24.31,$61.82,"$213,042.29",$253.17,$353.73,$284.31,"$3,100,442.02",0.0560%,0.0%,29.9%,50.8%,19.3%,53.8%,46.2%,68.0%,9.2%,9.3%,13.5%
2018,Drug," 48,495 ","BUPRENORPHINE HCL,NALOXONE HCL DIHYDRATE",Analgesics and Anesthetics,Minnesota Health Care Programs," 4,970 ","$14,722,492.40","$2,962.27",$303.59,$15.99,$7.98," 48,495 ",-4.6%, 12 , 148 , 289 , 259 , 352 , 83 , 790 , 17.0 , 19.0 , 10.5 , 30.0 , 38.0 , 27.5 ,$233.45,$299.55,$238.79,"$14,526,451.05",$0.00,$1.58,$4.19,"$76,412.60",$237.90,$303.59,$239.71,"$14,722,492.40",0.2661%,0.1%,80.8%,19.0%,0.1%,51.9%,48.1%,61.3%,8.7%,13.3%,16.6%
2018,Drug," 267,831 ",BUPROPION HCL,Central Nervous System Drugs,Commercial," 63,990 ","$13,264,641.89",$207.29,$49.53,$0.92,$0.70," 267,831 ",-12.3%, 37 , 709 , 863 ," 1,015 ", 913 , 9 ," 1,106 ", 30.0 , 53.8 , 29.8 , 60.0 , 71.2 , 54.8 ,$8.00,$31.45,$272.20,"$8,422,583.37",$12.00,$17.93,$42.27,"$4,802,465.74",$25.68,$49.53,$280.48,"$13,264,641.89",0.2397%,4.0%,41.7%,49.0%,5.2%,68.8%,31.2%,68.3%,11.6%,8.9%,11.3%
2018,Drug," 153,361 ",BUPROPION HCL,Central Nervous System Drugs,Medicare," 29,542 ","$8,504,912.40",$287.89,$55.46,$1.12,$0.79," 153,361 ",-2.7%, 56 , 621 , 753 , 863 , 793 , 36 , 747 , 30.0 , 49.5 , 29.6 , 60.0 , 70.4 , 58.7 ,$17.04,$39.03,$220.72,"$5,986,179.88",$3.35,$16.04,$30.07,"$2,460,489.94",$30.73,$55.46,$225.27,"$8,504,912.40",0.1537%,,,,,65.5%,34.5%,58.0%,8.8%,14.2%,19.0%
2018,Drug," 196,505 ",BUPROPION HCL,Central Nervous System Drugs,Minnesota Health Care Programs," 34,323 ","$5,151,129.30",$150.08,$26.21,$0.89,$0.72," 196,505 ",1.9%, 43 , 598 , 758 , 848 , 723 , 13 , 541 , 30.0 , 29.5 , 4.2 , 30.0 , 36.6 , 17.1 ,$15.03,$24.68,$116.07,"$4,849,455.70",$0.00,$1.06,$3.63,"$208,377.26",$16.03,$26.21,$118.72,"$5,151,129.30",0.0931%,6.5%,52.2%,41.0%,0.3%,64.3%,35.7%,58.1%,9.9%,13.2%,18.8%
2018,Drug," 2,008 ",BUPROPION HCL (SMOKING DETERRENT),Misc Psychotherapeutic/Neurolog,Commercial, 963 ,"$94,724.89",$98.36,$47.17,$1.11,$0.60," 2,008 ",-1.6%, 786 , 911 , 871 , 965 , 949 , 527 , 753 , 30.0 , 42.4 , 24.2 , 60.0 , 79.1 , 47.8 ,$38.21,$44.70,$33.89,"$89,748.07",$0.00,$2.24,$10.72,"$4,493.52",$38.59,$47.17,$34.12,"$94,724.89",0.0017%,0.5%,35.9%,56.0%,7.5%,58.4%,41.6%,60.4%,14.3%,12.2%,13.1%
